"instance","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25"
"Bi-Objective BBOB_2_12_10",0.919223762258065,-0.525778053548387,0.931467076129032,-0.14597251,0.563014374193548,0.990071590967742,0.175203523225806,0.676433828387097,0.173924175806452,0.448286674193548,0.237104839032258,-0.986816709032258,0.23913456,-0.977315349677419,-0.928413515483871,-0.400605483548387,0.354927438387097,-0.981784504516129,0.58199372,0.989689399354839,-0.373513416451613,0.817959359354839,-0.100551816419355,0.989269109677419,0.122259886032258
"Bi-Objective BBOB_2_12_2",0.989466002258064,-0.269790061612903,0.908995809032258,-0.471716311935484,0.292313882903226,0.892300957741936,-0.340213298064516,0.355076121935484,0.828715992903226,0.587013363870968,0.218157529354839,-0.668676840322581,-0.647237709677419,-0.975098896129032,-0.937178938064516,-0.699785835806452,0.158646620322581,-0.989911212258065,0.131532647419355,0.985089821935484,0.237223366129032,0.879087668387097,-0.0503470461290323,0.926500862580645,0.106632417129032
"Bi-Objective BBOB_2_12_3",0.994381885806452,-0.185146211612903,0.880687854516129,-0.205749277741935,0.616393871935484,0.941322831290323,-0.344790429354839,0.45750551,0.712207407096774,0.312572851290323,0.522039239354839,-0.892779105806452,-0.321528847741935,-0.954397777741935,-0.968992564193548,-0.430946879677419,0.434620434193548,-0.993373082580645,0.0910020711612903,0.978481353548387,0.307682644193548,0.920001957096774,0.0629297596774194,0.911654714193548,0.112755637
"Bi-Objective BBOB_2_12_4",0.51083660483871,-0.82232501483871,0.973165203225806,-0.582938562903226,0.674972858709677,0.999392702258065,-0.454764636451613,0.651493246451613,0.0105434026451613,0.728314205806452,0.149910457548387,-0.980329130322581,0.651462773548387,-0.967219009032258,-0.372946353225806,0.689873874516129,0.596185380645161,-0.997771221290323,-0.00363612358064516,0.742091476451613,-0.551579435806452,0.989353625806452,-0.259756252580645,0.995825520967742,0.105587744
"Bi-Objective BBOB_2_12_5",0.985482111935484,-0.360310270322581,0.616176272903226,-0.334801722258065,0.784077289677419,0.930899871290323,-0.566354479354839,0.699011412258065,0.619957383225806,0.38702514483871,0.421568357096774,-0.938269602903226,-0.603922419677419,-0.996560565806452,-0.799812184193548,-0.0064064395483871,-0.461716736774194,-0.996731564193548,0.464657355806452,0.961329649032258,0.276324413225806,0.831499641935484,0.197598420322581,0.956457026451613,0.110763219096774
"Bi-Objective BBOB_2_12_6",0.953949073548387,-0.457092019032258,0.646080272580645,-0.459613259677419,0.894856486774193,0.971290609677419,-0.725138949032258,0.805041822903226,0.582905559677419,0.29653556516129,0.516539605483871,-0.959964490967742,-0.326187592258065,-0.996389993225806,-0.857326798387097,0.337978177419355,-0.386705958387097,-0.998284127741936,0.50977620516129,0.919845036451613,0.273882384193548,0.909021192258065,-0.0487951145806452,0.962420099032258,0.122388247419355
"Bi-Objective BBOB_2_12_7",0.978982851290323,-0.345676350322581,0.940356582580645,-0.272980567096774,0.513972707741935,0.974723137096774,-0.0831944426129032,0.516793171290323,0.662089299354839,0.616289387419355,0.300549702258064,-0.919279260967742,-0.236814948709677,-0.962718905806452,-0.92164291,-0.650671646451613,0.47231902483871,-0.98805674483871,0.246836112580645,0.990263216129032,-0.231217111612903,0.894550907096774,-0.155740662258065,0.983450233548387,0.129583581806452
"Bi-Objective BBOB_2_12_8",0.809387530645161,-0.588073699354839,0.864775277096774,-0.34252945,0.882339047741936,0.996409868709677,-0.390548472580645,0.715084472258064,-0.0681992476129032,0.221935109032258,0.361965436451613,-0.995443857419355,0.527357343225806,-0.981073802903226,-0.926573389354839,0.459450633548387,0.313334809677419,-0.996193527741935,0.409873871612903,0.932697460322581,0.174367228064516,0.960587232580645,-0.314583129354839,0.979638908064516,0.111236718451613
"Bi-Objective BBOB_2_12_9",0.930158479032258,-0.389193899677419,0.803050802580645,-0.34908132483871,0.767251162580645,0.980214595806452,-0.585087414516129,0.751129462903226,0.362338391935484,0.291511964193548,0.265089787419355,-0.97815633,-0.0709329706129032,-0.988891870322581,-0.939294719354839,0.0507878150645161,0.133276365709677,-0.997449104516129,0.372777509677419,0.958546716129032,-0.241114287419355,0.924545701935484,-0.148819179193548,0.986903422903226,0.105867162935484
"Bi-Objective BBOB_2_13_1",0.99112886,-0.200603326129032,0.819134791612903,-0.376099986451613,0.545593467741936,0.878215973548387,-0.692311531935484,0.468426123548387,0.746191158387097,0.268189163548387,0.329213163548387,-0.852336154193548,-0.55464505,-0.963376332580645,-0.96384571516129,-0.118517578709677,0.373737753225806,-0.99720730516129,-0.0964932088709677,0.944188213548387,0.283380003225806,0.961570421290323,0.135979617290323,0.905734783870968,0.111829803870968
"Bi-Objective BBOB_2_13_10",0.989287210645161,-0.223512990322581,0.908287895806452,-0.325444777419355,0.328471258064516,0.896706193225806,-0.572440618709677,0.34714,0.670768983548387,0.214841393225806,0.297431850645161,-0.868673042580645,-0.407125587741935,-0.92853374516129,-0.975717448387097,-0.329923071290323,0.543453033225806,-0.996027362258065,-0.0021292804516129,0.957527339677419,0.122815036225806,0.936986142903226,0.26815377516129,0.92149409516129,0.125809185
"Bi-Objective BBOB_2_13_2",0.992640295483871,-0.204636299677419,0.691763682258065,-0.504964701935484,0.564445472903226,0.790491901935484,-0.695993748387097,0.512975698709677,0.828222354193548,0.353686133548387,0.303057042258065,-0.735254513870968,-0.801280329354839,-0.986292872580645,-0.946813883870968,-0.0785134721612903,-0.092500865483871,-0.995860477741936,-0.103810545903226,0.944305106774194,0.537405833548387,0.958986833870968,0.0660727891290323,0.81108284,0.125971894064516
"Bi-Objective BBOB_2_13_3",0.990589369032258,-0.212384445483871,0.887943910322581,-0.352959278709677,0.360866254193548,0.877840815806452,-0.590428612258065,0.397731557741935,0.71592627483871,0.214708977419355,0.306266586129032,-0.838334505483871,-0.487553241935484,-0.942037014193548,-0.974634879354839,-0.325948721612903,0.465088370322581,-0.995876190322581,-0.00384151364516129,0.957647416774194,0.193716918064516,0.933738595806452,0.250478561290323,0.908238909032258,0.122356568709677
"Bi-Objective BBOB_2_13_4",0.976406772903226,-0.370870469677419,0.981633325806452,-0.201985759677419,0.283628814516129,0.974868337741935,-0.444308262903226,0.118494040193548,0.30467148516129,0.186235116774194,0.430105711290323,-0.95371854,0.0568428578709677,-0.834500506451613,-0.977657603225806,0.137402778645161,0.783072528709677,-0.996201404516129,0.15365771516129,0.897979462903226,0.318296561612903,0.95718591483871,0.65723921,0.893579429032258,0.111290624032258
"Bi-Objective BBOB_2_13_5",0.992014290967742,-0.212454582580645,0.825998238064516,-0.482820085483871,0.386713840322581,0.829624865483871,-0.606113393548387,0.460332568387097,0.820959335483871,0.346571664516129,0.250490412258065,-0.698406152258064,-0.713299161290323,-0.972791291935484,-0.963734986451613,-0.349700376451613,0.153878239483871,-0.994747507741935,-0.0493653837096774,0.962052468709677,0.388661329677419,0.936386693548387,0.116890211451613,0.866369059677419,0.110109183064516
"Bi-Objective BBOB_2_13_6",0.990458763225806,-0.21162130516129,0.785970792903226,-0.462789635806452,0.503762715483871,0.846444310967742,-0.669592722903226,0.518039525483871,0.783011273548387,0.328301554516129,0.258928739354839,-0.786481450967742,-0.705445357419355,-0.97821172483871,-0.959454083548387,-0.192739214193548,0.134607553032258,-0.996254868387097,-0.0605994072903226,0.953340009032258,0.377889071612903,0.951231276774194,0.107637371806452,0.882440401290323,0.119594435548387
"Bi-Objective BBOB_2_13_7",0.992354816774194,-0.207968528387097,0.837601355483871,-0.45458019516129,0.388649963548387,0.83781625483871,-0.59863191,0.456436034193548,0.805783747741936,0.313759673548387,0.273274002903226,-0.727754586451613,-0.679877532903226,-0.969346946129032,-0.967381217096774,-0.354997967741935,0.205753472580645,-0.994951673225806,-0.0348143266451613,0.962074217096774,0.359790658709677,0.933529075806452,0.147791722903226,0.872251536451613,0.108046854580645
"Bi-Objective BBOB_2_13_8",0.985254007419355,-0.238192918064516,0.91016932516129,-0.273164987741935,0.433453663225806,0.927601822903226,-0.570905814516129,0.404361416774194,0.596813083225806,0.250853229354839,0.297031138064516,-0.912828522903226,-0.329890833225806,-0.922116695483871,-0.971060517096774,-0.241516608709677,0.626718109354839,-0.996466182580645,-0.0169035341935484,0.953861311612903,0.0262591650645161,0.951959273225806,0.24073888,0.946388532258065,0.116661456322581
"Bi-Objective BBOB_2_13_9",0.988002899354839,-0.219059562258065,0.862087394516129,-0.358168678387097,0.479928952258065,0.899048033225806,-0.628613271935484,0.473144415806452,0.686582293225806,0.28536584,0.272030725483871,-0.868262417096774,-0.516395027419355,-0.95476567483871,-0.967283116129032,-0.236537953225806,0.449766620322581,-0.996509059677419,-0.0489381159354839,0.954531150322581,0.168306703225806,0.952672882580645,0.16331019483871,0.927584518709677,0.118216522290323
"Bi-Objective BBOB_2_14_1",0.446536777741936,-0.505178819354839,0.77621563516129,0.0765095970322581,0.607030735806452,0.991103060645161,-0.502954090645161,0.664426479677419,-0.361020283225806,0.49711453516129,-0.320878232258064,-0.994263421935484,0.158627673225806,-0.928176674516129,-0.51349869516129,0.273732048709677,0.780561964516129,-0.99602274,0.148863467096774,0.897225637741936,-0.841434241935484,0.974154270322581,-0.162044571612903,0.998976377096774,0.124279860516129
"Bi-Objective BBOB_2_14_10",0.782187183548387,-0.484403511612903,0.957932760967742,0.160200992451613,0.587791065806452,0.996107773870968,0.452959277419355,0.455750853548387,-0.285766934516129,0.55130577483871,0.0259889423225806,-0.993979296451613,0.161878666451613,-0.797749737096774,-0.898102938709677,-0.411275504516129,0.889366757419355,-0.968470471612903,0.0649368608709677,0.981111736451613,-0.474173426451613,0.961135670322581,-0.22127276516129,0.991663033548387,0.116314757225806
"Bi-Objective BBOB_2_14_2",0.344693222258065,-0.48755163,0.526798522580645,-0.0819320734193548,0.630148753548387,0.988002797419355,-0.565821317419355,0.75456014483871,-0.156443637935484,0.665816281612903,-0.52857065,-0.99085096483871,-0.206334806451613,-0.978672360322581,-0.345577782580645,0.384309399354839,0.507594076451613,-0.994181002258064,-0.0438917731290323,0.827684033548387,-0.767075468709677,0.986050052903226,-0.287919942258064,0.998761267419355,0.107523656709677
"Bi-Objective BBOB_2_14_3",0.971388638387097,-0.303721607096774,0.938788059677419,-0.371281946451613,0.277260318709677,0.967838611612903,0.024963032,0.195995585483871,0.745540810322581,0.69777775,0.02023727,-0.824444486451613,-0.52636971516129,-0.937072702580645,-0.941420485483871,-0.723988754193548,0.554336951290323,-0.981193215483871,-0.156006363548387,0.982563862580645,0.0850645818064516,0.958671031935484,-0.231380560322581,0.958838539677419,0.116747571612903
"Bi-Objective BBOB_2_14_4",-0.381145331935484,-0.510604302258065,0.921202167741936,-0.143327626935484,0.538972148064516,0.998558071290323,-0.324666457419355,0.0316113859354839,-0.858702671290323,0.529392838064516,-0.558437476451613,-0.99839389516129,0.423676198387097,-0.572559850322581,-0.518193921935484,0.662195401612903,0.946485387096774,-0.989772662580645,-0.371544438709677,0.789423297419355,-0.488093211290323,0.99557745,-0.501616277419355,0.993366656774194,0.110381757129032
"Bi-Objective BBOB_2_14_5",0.754714760322581,-0.490487409354839,0.892058866451613,-0.0534476363225806,0.386675192903226,0.984533188709677,-0.194402751290323,0.441113740645161,0.263728132580645,0.693324994193548,-0.39283203516129,-0.951863681290323,-0.487873819354839,-0.794055707741935,-0.771891510645161,0.0792536223225806,0.85751907516129,-0.984694787096774,-0.483028726129032,0.846750601290323,-0.535141191612903,0.989659523870968,0.182093296774194,0.993834755483871,0.113405081645161
"Bi-Objective BBOB_2_14_6",0.649627566774194,-0.578171093870968,0.82975843,-0.0797075207741935,0.529482599032258,0.990395160967742,-0.00139120870967742,0.614935316451613,-0.0604954024193548,0.698647178387097,-0.484840921935484,-0.982618936451613,-0.379851621935484,-0.917170688709677,-0.737847881612903,0.0285763046129032,0.787106118387097,-0.980777150967742,-0.287662778387097,0.925727855483871,-0.635859287096774,0.984519706451613,-0.181078019677419,0.996877594516129,0.10570588416129
"Bi-Objective BBOB_2_14_7",0.771596013548387,-0.523050984516129,0.899624357419355,0.134121818548387,0.564141477741935,0.98750682516129,-0.240160920967742,0.546597820322581,-0.0198764330322581,0.624598401612903,-0.160224547612903,-0.979537980967742,-0.301235806129032,-0.812370806774194,-0.702361338064516,0.119404218129032,0.874440270322581,-0.989694071612903,-0.22574329516129,0.887231694516129,-0.700526118709677,0.984585541935484,0.232064887096774,0.996636069677419,0.124745038193548
"Bi-Objective BBOB_2_14_8",0.353649656451613,-0.538605717096774,0.742802598064516,-0.253637678387097,0.675294973225806,0.993737739677419,-0.78233825516129,0.677095842258065,-0.202099332903226,0.553841049677419,-0.231157723225806,-0.992985691612903,0.203763481612903,-0.978900149032258,-0.317358258387097,0.533630891935484,0.511068796451613,-0.998631379032258,0.172170716,0.814977131290323,-0.835960185806452,0.98468054,-0.290094438709677,0.999186667741936,0.116921294129032
"Bi-Objective BBOB_2_14_9",0.680728319032258,-0.470121864193548,0.871565136129032,0.038560324516129,0.481716941290323,0.988729187741936,0.0556295106129032,0.507736398709677,-0.138997653935484,0.638200656129032,-0.40116822483871,-0.985815223870968,-0.296275017741935,-0.825465416774193,-0.825711913225807,-0.131292136,0.867595515806452,-0.977503369354839,-0.257529223548387,0.946892505483871,-0.672659677741935,0.983652279032258,-0.190221563870968,0.996140646129032,0.115539896870968
"Bi-Objective BBOB_2_15_1",0.985325820967742,-0.377216521612903,0.927767621612903,-0.196258059032258,0.591448420645161,0.971586087741935,-0.0228747906451613,0.604143053225806,0.639329841290323,0.608587569032258,0.527305271290323,-0.935675370645161,-0.188666121935484,-0.983475160322581,-0.874747505483871,-0.602220416774194,0.121965494806452,-0.988137323548387,0.545645801935484,0.992057334193548,-0.0115855749677419,0.740777331290323,0.0314538842580645,0.976953314516129,0.115273460258065
"Bi-Objective BBOB_2_15_10",0.865316227741936,-0.523828013225806,0.854795860967742,-0.317125309032258,0.783869802580645,0.992422673870968,-0.233895582903226,0.705639338064516,-0.0389077899354839,0.154869580322581,0.274999008387097,-0.994290993548387,0.402081671612903,-0.984360012258064,-0.961403782903226,0.214233299032258,0.244724923225806,-0.994893408387097,0.508584800645161,0.960378075483871,0.0420506591612903,0.909725399677419,-0.144345308612903,0.981222718064516,0.107209628645161
"Bi-Objective BBOB_2_15_2",0.96698296516129,-0.309826637741935,0.700904898387097,-0.571464337096774,0.465558310645161,0.823641826451613,-0.730962944193548,0.65637208516129,0.727122389032258,0.352557836774194,-0.0368310082258064,-0.820492217741935,-0.766379718387097,-0.989460620322581,-0.945555391935484,0.0196547162580645,-0.132059180935484,-0.996193259354839,0.0269786217096774,0.934505149677419,0.339930962903226,0.949037486451613,0.063896733,0.918514116451613,0.120988169096774
"Bi-Objective BBOB_2_15_3",0.989304583870968,-0.213250914193548,0.900291338387097,-0.359238763225806,0.307166088709677,0.886091673548387,-0.527791470645161,0.353615713548387,0.702186330967742,0.223775052903226,0.275286649032258,-0.849533481290323,-0.437906202258065,-0.936419940645161,-0.975768822580645,-0.433425564516129,0.50703512483871,-0.995143890322581,0.018527815516129,0.967113822580645,0.135017201129032,0.927329317419355,0.195070551290323,0.918632421935484,0.116777650741935
"Bi-Objective BBOB_2_15_4",0.700098568709677,-0.806130541290323,0.968052011612903,-0.548104084193548,0.831751697419355,0.99908695483871,-0.349082478709677,0.783756871290323,-0.00222768229032258,0.632846140645161,0.455545702580645,-0.98221349483871,0.636180974516129,-0.982851898709677,-0.607578243870968,0.585903125483871,0.346207542258064,-0.997381816129032,0.328210815806452,0.873178096451613,-0.175728836967742,0.975358459354839,-0.278370745806452,0.987981604516129,0.115016775774194
"Bi-Objective BBOB_2_15_5",0.989808864516129,-0.239757643548387,0.857814411290323,-0.503639659677419,0.217793483870968,0.858233183870968,-0.564800013870968,0.336401179032258,0.790467397419355,0.261453380967742,0.117697370225806,-0.786802002903226,-0.566645150322581,-0.960575820967742,-0.979066481290323,-0.363325782580645,0.350291968709677,-0.994715658064516,-0.109299344645161,0.964676178064516,0.268096683870968,0.949534166451613,0.0816527540322581,0.901840111935484,0.113644369258065
"Bi-Objective BBOB_2_15_6",0.909386037741935,-0.648600609354839,0.716256830967742,-0.63388918483871,0.74501759516129,0.986209898709677,-0.447599284193548,0.844702502580645,0.264808697096774,0.35426034,0.237244666451613,-0.983743797741935,0.156268436290323,-0.997413121612903,-0.87608625516129,0.124146197129032,-0.399522820322581,-0.996169244516129,0.595144930322581,0.971524073870968,-0.222698537419355,0.84353068,-0.282733815806452,0.990892378709677,0.110606562709677
"Bi-Objective BBOB_2_15_7",0.805765684516129,-0.717990044193548,0.81155937,-0.434800344516129,0.925252367096774,0.997354165806452,-0.584101548387097,0.82273475,0.110674623516129,0.374535104193548,0.511147223870968,-0.990569227741935,0.508630803548387,-0.994525667419355,-0.716047087096774,0.547931624516129,-0.150905987096774,-0.997960870322581,0.577722289032258,0.885002101290323,0.045547968,0.944239878387097,-0.266136992580645,0.989269836129032,0.113419294322581
"Bi-Objective BBOB_2_15_8",0.604153677419355,-0.655167932903226,0.837628183548387,-0.321893208387097,0.904672710645161,0.997954628387097,-0.61569075516129,0.795750002580645,-0.0642477997096774,0.392886358064516,0.398964351290323,-0.993856083225806,0.523627641935484,-0.990642141612903,-0.629568460967742,0.579799299354839,0.145592069806452,-0.998020647741935,0.593752543225807,0.876843269677419,-0.16463240983871,0.949502448387097,-0.285027120967742,0.993459686451613,0.137188619096774
"Bi-Objective BBOB_2_15_9",0.984357579354839,-0.230203766129032,0.886199428064516,-0.413431660322581,0.267194091612903,0.899309892580645,-0.54935336483871,0.322529251935484,0.657136477419355,0.25456238,0.116425992870968,-0.896270174193548,-0.401798070967742,-0.936167977096774,-0.978405230967742,-0.392553578064516,0.565053626129032,-0.995497416774194,-0.0785328070967742,0.968783800645161,0.0634321124516129,0.954756732580645,0.0912860712258065,0.93812148483871,0.115028466032258
