"instance","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25"
"Bi-Objective BBOB_2_12_1",-0.689202762580645,0.0256420264193548,0.822042528387097,-0.44463726,-0.999784741290323,0.13913195516129,0.232051225806452,0.968179284516129,0.466527409032258,-0.598945233548387,-0.859568098387097,-0.856653682258064,-0.804282853870968,0.267550421290323,-0.189132242580645,-0.490238422903226,0.355612228709677,0.865699527096774,0.775263033548387,-0.239596887419355,0.151682260645161,0.902587516774194,0.411405436451613,0.595952860645161,0.110161035322581
"Bi-Objective BBOB_2_12_10",-0.384961217741935,-0.439474644193548,0.976017264516129,-0.548683716774194,-0.999816729677419,0.159520590645161,0.180650538064516,0.987049860322581,0.513028846451613,-0.420685493870968,-0.974398802903226,-0.629815747096774,-0.912658361612903,0.275299503870968,0.0390566832258065,-0.744549541935484,0.354042969354839,0.823904343225806,0.413102153870968,-0.311623502258065,0.292237032258065,0.986305310322581,0.302181728709677,0.64399226,0.125948406064516
"Bi-Objective BBOB_2_12_2",-0.733089575806452,0.558421666451613,0.590878589354839,-0.65856702,-0.996770759354839,0.238538401290323,0.356742770645161,0.982403526451613,0.401228161290323,-0.492927130322581,-0.470244328387097,-0.89529283,-0.438088779032258,0.0833793304516129,-0.307805612580645,-0.47616050483871,0.479018923225806,0.934920479354839,0.932053760645161,-0.268173767741935,-0.133724114129032,0.714808850645161,0.101347840580645,0.649023,0.109804261225806
"Bi-Objective BBOB_2_12_3",-0.526988398387097,0.539948731290323,0.756482707419355,-0.298652516774194,-0.998252217419355,0.0879354322258065,0.25815674483871,0.973059640967742,-0.161318262129032,-0.116724196096774,-0.871820781290323,-0.903901347096774,-0.841446499677419,0.395700321290323,-0.413088754193548,-0.671069100967742,0.318688637419355,0.69630225516129,0.544157238387097,-0.219309572258065,-0.0938638315483871,0.835612634193548,0.543340038709677,0.944120078387097,0.119060985451613
"Bi-Objective BBOB_2_12_4",-0.0626123250967742,0.0180980263548387,0.980038112258064,-0.816650806451613,-0.995290426451613,0.433315736451613,0.513913487419355,0.998749185483871,0.34190482516129,0.785814269677419,-0.949835161612903,-0.262369924516129,-0.0465221816774194,0.0706575296774194,0.615295247419355,-0.879013666451613,0.387730969354839,0.606976835483871,0.194987022258065,-0.773577048387097,-0.105273635548387,0.901107707419355,-0.496075320645161,0.688391173548387,0.110087017806452
"Bi-Objective BBOB_2_12_5",-0.263913448387097,0.330015149677419,0.62911704,0.145074683548387,-0.991871777741935,0.167247579677419,0.632395302580645,0.704658788709677,-0.0306521723870968,-0.334634822258065,-0.607536001290323,-0.944697270322581,-0.838572394193548,0.260018316451613,-0.0415870901935484,-0.592287533225806,0.395107284516129,0.652200391935484,0.520040308064516,0.171824289032258,0.211246839677419,0.663974503548387,0.692890257419355,0.949552839677419,0.111574603741935
"Bi-Objective BBOB_2_12_6",-0.258974591290323,0.371028122580645,0.702902399032258,0.032503851483871,-0.986660543870968,0.0895187549354839,0.347616509677419,0.750099983870968,0.00317708874193548,-0.345504333225806,-0.788201720322581,-0.957291758064516,-0.922107337096774,0.300089403548387,-0.297430532580645,-0.570314022903226,0.277822219677419,0.721225972580645,0.612834567096774,0.180507816774194,0.146744491612903,0.768330928387097,0.865806413870968,0.955220648064516,0.113216946290323
"Bi-Objective BBOB_2_12_7",-0.702346815806452,0.187520141290323,0.803911668064516,-0.656469757419355,-0.999583622903226,0.161311496129032,0.257880543225806,0.986346720967742,0.544416260322581,-0.573479432903226,-0.791635979032258,-0.819355288387097,-0.618077596774193,0.179283483870968,-0.251967816451613,-0.422030785806452,0.412140632903226,0.896900833870968,0.872862338709677,-0.478609490645161,0.0205568083548387,0.89600555,0.156047738709677,0.406138466451613,0.129922374612903
"Bi-Objective BBOB_2_12_8",-0.227432461612903,0.29116858483871,0.949682937741935,-0.192178728387097,-0.999579254516129,0.0612593049354839,0.190107512580645,0.97576833516129,0.0125960469677419,-0.10287437416129,-0.989026505483871,-0.805840213225806,-0.963659227741935,0.725369013870968,-0.254310954516129,-0.797878488709677,0.17431197483871,0.607697467419355,0.107484268258065,-0.376349208064516,-0.112365486870968,0.928293663548387,0.816564797741935,0.938758226129032,0.110082780258065
"Bi-Objective BBOB_2_12_9",-0.42077865483871,0.351657178709677,0.794130525806452,-0.305777549354839,-0.996418253870968,0.0930809515806452,0.223473589677419,0.927450120967742,0.146552921290323,-0.290969173225806,-0.905226086451613,-0.903258130322581,-0.92874827516129,0.409434209354839,-0.464441523225806,-0.449117587741935,0.252448710645161,0.763530230322581,0.656020154516129,-0.123376766935484,0.0890704546451613,0.876508066451613,0.829081856451613,0.90716182516129,0.120874643258065
"Bi-Objective BBOB_2_13_1",-0.582053478064516,0.610056118064516,0.691983083548387,-0.577231972258065,-0.993959530645161,0.153515875483871,0.330976986774194,0.975117720645161,-0.0829892128064516,-0.0217639142580645,-0.770280250967742,-0.889585461290323,-0.800751593225806,0.249233594516129,-0.419096730645161,-0.574930317419355,0.401449258709677,0.76697641483871,0.63659706516129,-0.0983259246451613,-0.0695503695483871,0.798839661290323,0.42679327,0.949254250967742,0.114352395419355
"Bi-Objective BBOB_2_13_10",-0.671661410645161,0.55576194516129,0.76778254483871,-0.813645063870968,-0.997144571935484,0.179509747096774,0.239505439677419,0.993598402903226,0.137782741741935,-0.026240965516129,-0.820754121290323,-0.781465120645161,-0.810242038709677,0.259554031612903,-0.467041068387097,-0.517438113870968,0.466236255806452,0.851608906451613,0.667488432580645,-0.181818748387097,-0.146117101419355,0.878523142903226,0.240769980322581,0.907529785483871,0.129148275709677
"Bi-Objective BBOB_2_13_2",-0.530293662258065,0.660615137096774,0.589991725483871,-0.334756713548387,-0.98781426,0.138520287419355,0.413228726129032,0.920608626129032,-0.125609262903226,-0.144006246774194,-0.622253658064516,-0.949958740967742,-0.722334306129032,0.173244492580645,-0.318483340967742,-0.590212037741935,0.392170470967742,0.749561892903226,0.725621606129032,0.00198470119354839,0.00460904174193548,0.71071838483871,0.534827648709677,0.948398749354839,0.116031908258065
"Bi-Objective BBOB_2_13_3",-0.649603172903226,0.591378111935484,0.722096959677419,-0.749769579354839,-0.994938749677419,0.170519669032258,0.259376913548387,0.987932692903226,0.0638810443548387,-0.0426265562580645,-0.757390914516129,-0.849140354193548,-0.785330055806452,0.194707971612903,-0.467913049677419,-0.502987114516129,0.462345342903226,0.845902996451613,0.721004819677419,-0.107455702612903,-0.0912396587096774,0.851905765806452,0.319020445483871,0.922112233548387,0.106439398193548
"Bi-Objective BBOB_2_13_4",-0.18744648516129,-0.0879998538709677,0.974121969677419,-0.926202598709677,-0.998925747096774,0.520207785806452,0.485100558387097,0.999396385806452,0.425929106774194,0.159596477096774,-0.924865442258065,-0.00688207780645161,-0.915223903225806,0.189708400322581,0.313116109677419,-0.947276701935484,0.740171543870968,0.829096254193548,-0.073764570483871,0.296582364516129,-0.328806396774194,0.911909057096774,-0.385365024516129,0.969013023225806,0.112775087322581
"Bi-Objective BBOB_2_13_5",-0.631282739032258,0.659372163225806,0.611098439354839,-0.573430039677419,-0.986477397741935,0.179289547096774,0.348363968709677,0.962080476774194,-0.0167986828064516,-0.123485534548387,-0.544222784193548,-0.931077509032258,-0.662180383225806,0.0879507367096774,-0.375337516451613,-0.493021363548387,0.487899530322581,0.827960110967742,0.818763814193548,-0.0433634890645161,-0.0188108254516129,0.738681885806452,0.379496750322581,0.92875234483871,0.118897461193548
"Bi-Objective BBOB_2_13_6",-0.589647827419355,0.634288016129032,0.629690723870968,-0.481522184516129,-0.98867021516129,0.154744522903226,0.356049410967742,0.948229260645161,-0.0196583476451613,-0.136232623741935,-0.637060389354839,-0.93693561516129,-0.745820316774194,0.146302876935484,-0.389297038387097,-0.508843275806452,0.420750734516129,0.791932339677419,0.772777452903226,-0.0319547756129032,0.0168109668387097,0.76200635,0.507899455806452,0.93730635516129,0.117416097258065
"Bi-Objective BBOB_2_13_7",-0.62512578,0.645571016774194,0.631606851935484,-0.598739001290323,-0.988055963548387,0.176148671935484,0.330297392903226,0.967016920967742,-0.0138623719032258,-0.110226503967742,-0.584713879032258,-0.923982070645161,-0.691415756451613,0.0962938582903226,-0.38618583,-0.499621003870968,0.483005589677419,0.829602703548387,0.802457795806452,-0.0371010936774194,-0.0232151927741935,0.761826978387097,0.37993249516129,0.932332146451613,0.107284868967742
"Bi-Objective BBOB_2_13_8",-0.686623478709677,0.508622956451613,0.801659405806452,-0.792128267741935,-0.998179259032258,0.17716246516129,0.236530850322581,0.994065020645161,0.189786681290323,-0.029908232483871,-0.874767579032258,-0.760318979677419,-0.856043460322581,0.356546365806452,-0.476210544193548,-0.469393806774194,0.445700702903226,0.831908502580645,0.635868940645161,-0.260891603548387,-0.13060717116129,0.883447670645161,0.309847526451613,0.898465702580645,0.115450720580645
"Bi-Objective BBOB_2_13_9",-0.659081913548387,0.586731583870968,0.71169459516129,-0.676791455483871,-0.995256249354839,0.163262810322581,0.278625699354839,0.98245588483871,0.0904504062580645,-0.0743399558387097,-0.768934853225806,-0.873558147419355,-0.802714477419355,0.235709012580645,-0.473726701935484,-0.458401250967742,0.428519338064516,0.821395556774194,0.734244652258064,-0.160370323709677,-0.0518024448387097,0.835699001612903,0.414446182903226,0.917203921290323,0.116581693806452
"Bi-Objective BBOB_2_14_1",-0.703458471935484,0.0372433378709677,0.887824578709677,-0.752822602903226,-0.999876406129032,0.119939749709677,0.178329090322581,0.996679067741935,0.384020124193548,0.0573564357741935,-0.972557594193548,-0.234993276451613,-0.937759086774194,0.801522257419355,-0.641777558709677,-0.093268882,0.380086144516129,0.540136606129032,0.338163021290323,-0.623559546451613,-0.0336388424193548,0.952849007741935,0.533989762258064,0.460725697741936,0.127888241129032
"Bi-Objective BBOB_2_14_10",-0.616103615483871,-0.362826520322581,0.961587913225807,-0.48439731516129,-0.99997114483871,0.0600439008709677,0.11437080416129,0.994068984193548,0.545553982258065,-0.557134221290323,-0.993744333225806,-0.202483411935484,-0.938342336774194,0.795462159354839,-0.374745420967742,-0.551322776451613,0.351978954516129,0.747282180645161,0.41022325516129,-0.783144786129032,-0.263988192258065,0.974321980645161,0.21842944483871,-0.0638563793225806,0.12064512316129
"Bi-Objective BBOB_2_14_2",-0.816414572903226,0.474141322258064,0.584560513870968,-0.440327200322581,-0.999261984516129,0.0591214062258065,0.197460050322581,0.966649271290323,0.368393306451613,0.0460440597096774,-0.860832519677419,-0.607914412258065,-0.89862501,0.812437024193548,-0.826791518387097,0.484455313548387,0.348731508709677,0.557748794516129,0.772527169032258,-0.469230720645161,0.0703528152580645,0.781426326129032,0.853859212903226,0.222560120967742,0.109426521516129
"Bi-Objective BBOB_2_14_3",-0.757275338709677,0.659221737096774,0.655006070645161,-0.538538510322581,-0.999736878064516,0.139025691290323,0.338506676129032,0.990299811612903,0.515511670645161,-0.606688621935484,-0.624193277419355,-0.731816277096774,-0.258476878064516,0.433564023225806,-0.411663811612903,-0.621918009032258,0.270090968064516,0.886094695806452,0.896654947741935,-0.756966366129032,-0.678606569354839,0.594399769032258,-0.186277635806452,-0.0747833410645161,0.110369536129032
"Bi-Objective BBOB_2_14_4",-0.37736023,0.187889286,0.998501954193548,-0.00805282935483871,-0.999694952580645,0.291340455483871,0.421073000322581,0.992547335483871,0.746061616129032,0.864202570645161,-0.960970970967742,0.766281956774194,-0.360540439032258,0.943419738064516,0.80192822516129,-0.707996274516129,0.237472633548387,-0.650765316774194,-0.776030417741935,-0.926246753225806,-0.890501763225806,0.883979183225806,-0.590099511290323,0.05555455,0.11879577183871
"Bi-Objective BBOB_2_14_5",-0.902838110322581,0.104642032903226,0.73746201516129,-0.850679217096774,-0.999957998709677,0.222970768709677,0.316963640322581,0.998897851612903,0.600695984193548,-0.00755530467741935,-0.782907365483871,0.0587013727419355,-0.798913635483871,0.706621467096774,-0.784151743225806,-0.182108540645161,0.518912493870968,0.808027946774194,0.663424648387097,-0.504592051290323,-0.459160436451613,0.909373682903226,-0.0760476166774194,-0.102359845774194,0.10907709983871
"Bi-Objective BBOB_2_14_6",-0.780972800645161,-0.123702997064516,0.839240762580645,-0.571748362903226,-0.999961322903226,0.0757406790322581,0.183949640322581,0.994091041612903,0.492969834516129,-0.452939196774194,-0.949649937419355,-0.0997580498387097,-0.932384111935484,0.786276617741935,-0.708313898709677,-0.252479479354839,0.426029656451613,0.782643465806452,0.637848236129032,-0.666433867741935,-0.198135902903226,0.923586239354839,0.475468670967742,-0.123176110290323,0.106993429129032
"Bi-Objective BBOB_2_14_7",-0.807728330322581,-0.359461079354839,0.844865200322581,-0.863032477419355,-0.999930904516129,0.220850511612903,0.260952030322581,0.99875197483871,0.566859292258065,-0.222238767741935,-0.904893427096774,0.0634724916451613,-0.914297558064516,0.648712467419355,-0.648211734516129,-0.333940183870968,0.534959850645161,0.849163010322581,0.539787693548387,-0.411306121290323,-0.249380100322581,0.954367547096774,-0.0746803231290323,0.122782877290323,0.121397664483871
"Bi-Objective BBOB_2_14_8",-0.684473780322581,0.395605450322581,0.762171887419355,-0.619891906774194,-0.999285996451613,0.0732558652258064,0.220585581612903,0.987983728709677,0.322915555483871,0.125120246193548,-0.934362913225806,-0.605017689354839,-0.858870166129032,0.733425188387097,-0.644118571612903,0.0245061082258065,0.292523207419355,0.609335729354839,0.585157579677419,-0.572386210322581,-0.0405134516129032,0.8389343,0.692110419032258,0.476735298709677,0.117074505032258
"Bi-Objective BBOB_2_14_9",-0.820328425806452,0.115343754967742,0.87749371483871,-0.662474919032258,-0.999970761612903,0.0717093891612903,0.170885748709677,0.996861179354839,0.454358273870968,-0.432808440967742,-0.960259685806452,-0.0820276055483871,-0.880000409032258,0.82100646516129,-0.626262060967742,-0.338730129677419,0.417228171935484,0.72448233483871,0.582632037096774,-0.807007079032258,-0.497319050967742,0.912132535483871,0.163765969032258,-0.176025117741935,0.110856725354839
"Bi-Objective BBOB_2_15_1",-0.645251319677419,-0.0870634473548387,0.837880716451613,-0.442445223548387,-0.99977598483871,0.145459073548387,0.229930612580645,0.965501223548387,0.511492850645161,-0.636429560322581,-0.861809688064516,-0.843689952580645,-0.83610645483871,0.233642912580645,-0.163490000645161,-0.53527732,0.34784446516129,0.901432648064516,0.777735319677419,-0.114781166709677,0.18303436483871,0.921943277741936,0.449232590645161,0.563849483548387,0.115321728483871
"Bi-Objective BBOB_2_15_10",-0.246918692580645,0.257679526451613,0.929156307096774,-0.236750963548387,-0.999443279677419,0.0819915889032258,0.177891094193548,0.968640350645161,0.103802767,-0.248518006451613,-0.98335795,-0.800667236129032,-0.968465808064516,0.677706420967742,-0.286143166451613,-0.738123533225806,0.185861427741935,0.708412922903226,0.22659511483871,-0.232742858709677,-0.0680818301290323,0.920565328387097,0.810275138064516,0.931875546451613,0.112198945096774
"Bi-Objective BBOB_2_15_2",-0.593131262903226,0.556165456451613,0.576410282903226,-0.521869399032258,-0.980249643870968,0.162133133225806,0.318893157741935,0.922845100967742,0.22288867483871,-0.221348600645161,-0.579578537419355,-0.917789416451613,-0.800087890322581,0.122717167774194,-0.501582565806452,-0.323164234516129,0.417344330322581,0.880496408064516,0.862830441935484,0.10794675316129,0.10510366,0.786561947096774,0.633109140967742,0.889760804516129,0.127194335387097
"Bi-Objective BBOB_2_15_3",-0.671891886451613,0.584756660322581,0.745932497096774,-0.825766697419355,-0.995884385806452,0.198756171935484,0.251379346451613,0.992981680967742,0.138530597096774,-0.0467078366129032,-0.764813892258065,-0.796304998387097,-0.757600041935484,0.212632047741935,-0.428864369677419,-0.509054545483871,0.483161274193548,0.875779367741935,0.718679046129032,-0.147725452129032,-0.168924400322581,0.85196503,0.158466279032258,0.898044084516129,0.115791374645161
"Bi-Objective BBOB_2_15_4",0.230911673870968,-0.0148958900322581,0.977559006774193,-0.556525455483871,-0.996269926774194,0.398910936451613,0.523830775806452,0.993447640967742,0.0492620484516129,0.508888313870968,-0.961259548709677,-0.603757329354839,-0.633971941935484,0.0332163967096774,0.646603573870968,-0.926121891935484,0.40813498516129,0.735914610322581,0.0472183176129032,-0.43506983,0.105341468967742,0.918256713225806,-0.00950224080645161,0.912904964516129,0.115596156032258
"Bi-Objective BBOB_2_15_5",-0.64450212516129,0.694882746774194,0.780476855806452,-0.811702358064516,-0.996973102903226,0.189906621935484,0.243995983548387,0.994439454193548,0.114284925387097,-0.0974581638064516,-0.781039588064516,-0.789102918387097,-0.690259977419355,0.315076219354839,-0.272912926451613,-0.630152516774194,0.408809293548387,0.859198532258065,0.691182050645161,-0.363223246129032,-0.403944440322581,0.801324621612903,0.047364312,0.873931135483871,0.119353725064516
"Bi-Objective BBOB_2_15_6",-0.0880886921290323,0.0680282323548387,0.915733903225807,-0.20636429,-0.999042788387097,0.100587517096774,0.26580285516129,0.914699361612903,0.260044377419355,-0.620461519677419,-0.94063286516129,-0.880522436451613,-0.909316631935484,0.375235271935484,0.197687129032258,-0.857965205806452,0.22333452516129,0.863506193870968,0.398011903870968,0.0203446192258065,0.0373201446129032,0.888350183548387,0.744958393548387,0.917049477096774,0.125682984645161
"Bi-Objective BBOB_2_15_7",-0.292401999677419,0.323824326129032,0.863542234193548,-0.132152917,-0.997652513870968,0.0604096671290323,0.254997070967742,0.914904135806452,0.0268796220967742,-0.147448184709677,-0.945242083870968,-0.918337265483871,-0.943608354516129,0.51747100516129,-0.352701388387097,-0.647993149677419,0.186230216774194,0.663720230645161,0.420020944516129,-0.148074592,0.0461299060322581,0.869261160967742,0.870052670645161,0.929332678064516,0.107726450903226
"Bi-Objective BBOB_2_15_8",-0.371556403548387,0.318992526129032,0.909111326774194,-0.284843039354839,-0.998348452580645,0.0668060046451613,0.212934825483871,0.955385648709677,0.0667957279677419,0.00660925312903226,-0.962676002903226,-0.872655803548387,-0.937904971290323,0.591097248064516,-0.387002772258065,-0.53818540483871,0.19229422483871,0.50653488483871,0.37246322516129,-0.368464000967742,0.0515518182903226,0.913617471612903,0.873241410645161,0.904937863225806,0.112768527
"Bi-Objective BBOB_2_15_9",-0.701976400645161,0.637938261612903,0.829674419032258,-0.868354986451613,-0.99840576516129,0.210552211612903,0.219083388387097,0.997293869032258,0.211842333870968,-0.0563391859032258,-0.857824173548387,-0.65787856483871,-0.773460067741936,0.438117992258065,-0.308889682580645,-0.585807478064516,0.408060452258065,0.862886914516129,0.605346500322581,-0.408159648064516,-0.470757195483871,0.841596770645161,-0.0642104065806452,0.831673678064516,0.113182921612903
