"instance","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49"
"Bi-Objective BBOB_2_11_1",0.999921554193548,0.938615173870968,-0.999999874193548,-0.999999896774194,-0.935873784516129,0.952683088387097,-1,0.44079753516129,-0.977007224516129,-0.483234728064516,-0.380696756322581,-1,0.717476942903226,0.136292006032258,-0.863777473225806,0.835911681612903,0.986310097096774,0.30601692,-0.834757542903226,1,0.385267578064516,1,0.558057426451613,0.994847117741935,-0.884111766451613,1,0.669744706129032,-0.999279827419355,-0.070602821,-0.999421943548387,-0.993664244193548,0.999993611612903,-0.905493822258065,0.897628822903226,0.973994822580645,-0.799210715483871,0.271599358064516,-0.662448979032258,0.416214772580645,-0.902321727741936,0.786129426129032,0.477335284516129,0.143558691935484,0.956730639032258,0.820341608064516,0.933587268064516,-0.834807631290323,0.999981354516129,0.146127162451613
"Bi-Objective BBOB_2_11_10",0.999843487741936,-0.645223283225806,-1,-0.999999859354839,-0.949964220645161,0.87947774516129,-1,0.357563342580645,-0.99983647,0.293890657258065,-0.313136379709677,-1,0.991634297096774,-0.814219751290323,0.254116168225806,0.988505491935484,0.692242941612903,0.904605177096774,-0.197559281290323,1,-0.390316344516129,1,0.913184521290323,0.763119931290323,-0.697556330645161,1,-0.216005977548387,-0.994006270322581,-0.326263756451613,-0.999799066129032,-0.645606839032258,0.999999547096774,-0.18009618516129,-0.350355544387097,0.907989896774194,-0.860842256774194,0.707278538387097,0.149735778612903,0.665873920645161,-0.971547832580645,0.438946972258065,-0.338964616774194,-0.820139869677419,0.990670295483871,0.987362492580645,0.662586935483871,-0.317956229354839,0.989932297419355,0.285146251903226
"Bi-Objective BBOB_2_11_2",0.999665601290323,0.826804922903226,-1,-0.9999999,-0.876852965806452,0.77772056,-1,0.336826491612903,-0.931960107419355,-0.817035891612903,-0.523244079677419,-1,0.883399501612903,-0.101429646516129,-0.76355706516129,0.919726876451613,0.992150790645161,-0.280541379032258,-0.934760525806452,1,0.621583551290323,1,0.397216697419355,0.997648854516129,-0.745443027741935,1,0.962633049354839,-0.999811407741935,-0.421485933225806,-0.999607349677419,-0.991264718387097,0.999988030322581,-0.907143145483871,0.461241440967742,0.754763171612903,-0.460996461612903,0.416220757741936,-0.700464912903226,0.334610349032258,-0.923749021290323,0.321609678387097,0.77725942,0.75094702,0.92792388516129,0.818379431612903,0.98973385516129,-0.765909653870968,0.999998057096774,0.176452036806452
"Bi-Objective BBOB_2_11_3",0.999950775483871,0.75831578516129,-0.999999896774194,-0.999999705806452,-0.969776682258065,0.914492382903226,-1,0.584225464193548,-0.997047617419355,0.465290020645161,-0.291221382258064,-1,0.890258,-0.700541653548387,-0.40785409,0.948745021612903,0.516463325322581,0.597197067096774,-0.179214129580645,1,0.368221188677419,1,0.894170931612903,0.960110271612903,-0.927429591935484,1,-0.276280489032258,-0.99757981483871,0.0196586796774194,-0.998092731935484,-0.974151959354839,0.999998276451613,-0.841114286129032,0.673321783870968,0.966319827096774,-0.928468402580645,0.434852458064516,-0.66516390483871,0.320789080322581,-0.964157403548387,0.829892533548387,-0.238144110645161,-0.712900108064516,0.986483084516129,0.92421519,0.772809743870968,-0.422937787096774,0.99975740483871,0.145648094935484
"Bi-Objective BBOB_2_11_4",0.997986710645161,-0.901494129032258,-0.999999987096774,-0.999999488387097,-0.945791219032258,0.870302891612903,-1,-0.0373192768387097,-0.999463360967742,0.388047337741936,-0.0499752641290323,-1,0.995806626129032,-0.889206035483871,0.391587901967742,0.988163048709677,0.815369494516129,0.970117187419355,-0.176983965935484,1,-0.134593874032258,1,0.900073622258065,0.412783411290323,-0.721795430967742,1,-0.302866669032258,-0.980813616129032,-0.284852781935484,-0.999892056451613,-0.413090323032258,0.999999351935484,0.116582807451613,-0.343668570129032,0.610057968387097,-0.881839508064516,0.498766215483871,0.296506376967742,0.64587470483871,-0.987885600645161,0.200271543451613,-0.367900622580645,-0.83001720516129,0.998236951290323,0.985666412903226,0.322713438548387,-0.105554566645161,0.967272359354839,0.227776850322581
"Bi-Objective BBOB_2_11_5",0.999805742258065,0.836614955483871,-1,-0.9999999,-0.922305458387097,-0.13838692216129,-1,0.285321475806452,-0.996710641290323,-0.640897086451613,0.121593167580645,-1,0.99591083,-0.465064788387097,-0.599797651935484,0.722303208064516,0.849781765806452,0.236852255935484,-0.86345757516129,1,0.327363204354839,1,0.990466748709677,0.998129112580645,-0.34055464483871,1,0.536420170322581,-0.999847507419355,0.23077286,-0.998634804193548,-0.915622665806452,0.999998666451613,-0.257621893483871,-0.796468543548387,0.951142046451613,-0.177336577419355,0.682074997419355,-0.761224087741936,0.310276824193548,-0.877948217741935,-0.0246309395806452,-0.124144317225806,-0.397851816774194,0.488552570322581,0.71803044,0.980940489354839,-0.753082900322581,0.999932925483871,0.150761258129032
"Bi-Objective BBOB_2_11_6",0.999845469032258,0.902575716774194,-0.999999996774194,-0.9999999,-0.908324177096774,0.904035673548387,-1,0.387278094516129,-0.961194986774194,-0.775569804516129,-0.415146970967742,-1,0.812055208064516,0.107701426741935,-0.81232407516129,0.865190863225806,0.990359840645161,-0.0935867354516129,-0.906468850967742,1,0.418864424193548,1,0.419339666774194,0.997506436129032,-0.834686110322581,1,0.911963246774194,-0.99970550516129,-0.268790292580645,-0.999555959677419,-0.993681909677419,0.999991350967742,-0.907332531612903,0.744523020645161,0.908090221290323,-0.606113947419355,0.314632090967742,-0.701235456774194,0.433656902580645,-0.914083817096774,0.640249573225806,0.654487265483871,0.545470056129032,0.944188988064516,0.804149807741935,0.974381149032258,-0.826934896774194,0.999996423870968,0.143833744870968
"Bi-Objective BBOB_2_11_7",0.999995731612903,0.16035596316129,-1,-0.999999896774194,-0.952008938387097,0.685510573548387,-1,0.677237191612903,-0.999838715806452,-0.145443946903226,-0.441040809354839,-1,0.977287038064516,-0.606920383548387,-0.115811356967742,0.976897632258064,0.36846563816129,0.500712773064516,-0.490409632258064,1,-0.629207940967742,1,0.905256292580645,0.97833769516129,-0.797921831290323,1,-0.0866998469354839,-0.998239920645161,-0.0648080908709677,-0.998350869677419,-0.958814241290323,0.999999192580645,-0.649822101290323,-0.387569183677419,0.96989016483871,-0.815506946774194,0.661827036774194,-0.331889182580645,0.628598137419355,-0.961294821935484,0.687365419032258,-0.254807560322581,-0.325208866774194,0.945851196774194,0.957184084193548,0.844434158064516,-0.312718892903226,0.999689450645161,0.149533233419355
"Bi-Objective BBOB_2_11_8",0.999887395483871,-0.588487446129032,-1,-0.999999810967742,-0.942521413870968,0.847013740645161,-1,0.413863426129032,-0.999668937096774,0.138914935129032,-0.454923334064516,-1,0.985890836774194,-0.587993559354839,0.24705415883871,0.990616809032258,0.847333975806452,0.944623591290323,-0.089718868483871,1,-0.503738083548387,1,0.84882262483871,0.845389756451613,-0.739563032903226,1,-0.228226946258065,-0.992453109677419,0.0524607494193548,-0.999880254516129,-0.837360129677419,0.999999198064516,-0.239982279580645,-0.551876071290323,0.770026214193548,-0.896469836129032,0.484881648709677,-0.000746545516129031,0.723068299677419,-0.98220761516129,0.303494545677419,-0.46588345,-0.604850110967742,0.986924634516129,0.978451390645161,0.516350490967742,-0.266923960967742,0.991394815483871,0.155503757451613
"Bi-Objective BBOB_2_11_9",0.999982955483871,0.375296501935484,-0.999999996774194,-0.999999865806452,-0.946631162580645,0.634337706451613,-1,0.64198516483871,-0.998687121290323,0.213529022903226,-0.48399504483871,-1,0.91180778516129,-0.561766937419355,0.159803479258065,0.982339261612903,0.631884182580645,0.586021933677419,-0.152843404806452,1,-0.391631425709677,1,0.817990686129032,0.981920461935484,-0.895426076774194,1,-0.240087596741935,-0.997426730645161,0.151619818451613,-0.998634368709677,-0.985706978064516,0.999998303548387,-0.825546467096774,-0.208670560806452,0.890667825806452,-0.886604117096774,0.163194490451613,-0.630501742258065,0.600274738064516,-0.98630358,0.722452326774194,-0.322091981935484,-0.154761201193548,0.958086252580645,0.931833707419355,0.806286721612903,-0.106127755677419,0.999809972903226,0.161893083322581
"Bi-Objective BBOB_2_12_1",0.999753983548387,0.980194128709677,-0.999999852903226,-0.9999999,-0.952097652258065,0.973340933548387,-1,-0.0731468501935484,-0.943186008387097,-0.216840409,-0.786138180322581,-1,0.79612002483871,0.121898508677419,-0.967308240322581,0.413547210967742,0.910739726774194,0.40955062516129,-0.931435900645161,1,0.789302424193548,1,0.897256924516129,0.991563530645161,-0.70462013516129,1,0.722175959677419,-0.999426132903226,0.00413974603225806,-0.998083465483871,-0.969926827419355,0.999996613225806,-0.774228074516129,0.901300847419355,0.996745722258064,-0.904951061935484,0.608259389677419,-0.376087613870968,-0.344312095806452,-0.813829736451613,0.188313733193548,0.335544958709677,-0.0556348632903226,0.75913734483871,0.905871144516129,0.937026282903226,-0.89096896483871,0.999912833870968,0.157639980322581
"Bi-Objective BBOB_2_12_10",0.999949866774194,0.907832277741935,-0.999998216774194,-0.999999253870968,-0.954785520645161,0.984318948064516,-1,0.483195236774194,-0.993355864193548,0.0840363092903226,-0.411221072580645,-1,0.726496673548387,-0.0521663048387097,-0.85449105,0.84881266483871,0.885753900645161,0.741333896774194,-0.684646576451613,1,0.473496414193548,1,0.777538241290323,0.980736084193548,-0.944236469032258,1,-0.150762280064516,-0.997091631290323,0.297322794064516,-0.998422037419355,-0.989109650967742,0.999994222903226,-0.749641967419355,0.940613554193548,0.985961630322581,-0.954597283548387,0.143349693677419,-0.699284159677419,0.330225856451613,-0.947657274516129,0.869792494193548,0.0686548752258064,-0.462107626451613,0.982674862580645,0.81762264516129,0.60329348,-0.754570162903226,0.999705297741936,0.159137902741935
"Bi-Objective BBOB_2_12_2",0.999558369032258,0.978670702580645,-0.999999883870968,-0.999999691612903,-0.895198283225806,0.931946124516129,-1,-0.204119248064516,-0.900027171290323,-0.841892626451613,-0.714712631290323,-1,0.931132673225807,0.396233862580645,-0.905161240645161,0.192094793290323,0.681012277741936,0.304885749548387,-0.946879827419355,1,0.713879075483871,1,0.956005114516129,0.998033786451613,-0.67514004483871,1,0.868113462258065,-0.999483339032258,0.559049765483871,-0.996061085806452,-0.982841506129032,0.999987100645161,-0.673512186451613,0.469653742258064,0.982489436451613,-0.86227974483871,-0.121388972322581,-0.622649730645161,-0.547832451290323,-0.961288488064516,-0.523896916774194,-0.282553467451613,0.58743369516129,0.557533040645161,0.730911630322581,0.959420835483871,-0.903717030645161,0.999889785483871,0.158101143354839
"Bi-Objective BBOB_2_12_3",0.999869479677419,0.986909319032258,-0.999999977419355,-0.9999999,-0.979950480322581,0.92980845483871,-1,-0.0972452358064516,-0.980312962580645,0.284560541096774,-0.916563754193548,-1,0.877093289677419,-0.0458766065483871,-0.95088177516129,-0.212702116645161,0.888447289677419,0.575000340322581,-0.921099569677419,1,0.55060724,1,0.969925881290323,0.987557961935484,-0.431226912903226,1,0.626532375483871,-0.998177022258064,-0.0288008342903226,-0.997505057741935,-0.840047968709677,0.999998495483871,-0.62072671516129,0.705262347096774,0.999891172903226,-0.83974999,0.893124972580645,0.0403473739677419,-0.417539343548387,-0.479214167096774,0.264702218387097,0.453601143548387,-0.345493271935484,-0.235710810935484,0.976734791935484,0.929194937741936,-0.941012117096774,0.999058665483871,0.149351866032258
"Bi-Objective BBOB_2_12_4",0.999988120322581,-0.390012503451613,-1,-0.9999999,-0.94059787516129,0.603410273870968,-1,0.605748703870968,-0.999623038064516,0.0729051910322581,-0.841167566451613,-1,0.970220687419355,-0.374007210645161,0.369550529258065,0.99214954,0.424368122258065,0.773242348709677,-0.246548732870968,1,-0.831761518709677,1,0.798717107419355,0.926320226129032,-0.885677565806452,1,-0.423023941935484,-0.994888076129032,0.146147187709677,-0.999024102258064,-0.958220665483871,0.999998369677419,-0.50625164516129,-0.712863809032258,0.827997590645161,-0.943886486774194,0.44986282,-0.234749095580645,0.71878939,-0.98509872,0.345270343548387,-0.289862967419355,0.299250000677419,0.872700042258065,0.977120708709677,0.536176265806452,-0.0685390035806452,0.998813143548387,0.145599965129032
"Bi-Objective BBOB_2_12_5",0.999319737419355,0.975171746451613,-1,-0.999999888387097,-0.949748958709677,0.310174766645161,-1,-0.175555680193548,-0.964782270645161,-0.0236865729677419,-0.465611974193548,-1,0.978642568064516,-0.615169280645161,-0.787106848064516,0.532247702903226,0.370872823580645,-0.0858626228064516,-0.752508615806452,1,0.708005601612903,1,0.998483846774194,0.959879378387097,-0.472343670967742,1,0.857305155483871,-0.999873186774194,-0.548599253548387,-0.994725933870968,-0.869449809677419,0.999994996451613,-0.498790385806452,-0.320099051612903,0.996515196451613,-0.710832662258065,0.915630966451613,-0.361046670645161,-0.397994460967742,-0.487007600645161,-0.0829154426129032,0.582333561290323,-0.658279356774194,0.0249625415483871,0.927019459677419,0.995206015806452,-0.612610983870968,0.999904845483871,0.16064906116129
"Bi-Objective BBOB_2_12_6",0.999824172580645,0.989224618387097,-1,-0.999999789677419,-0.944430220322581,0.268581373032258,-1,-0.0491511190322581,-0.993763809677419,0.204156712193548,-0.549272047741935,-1,0.976496114516129,-0.735337269677419,-0.731343286129032,0.427006232903226,-0.217037683741935,-0.155724322193548,-0.850758563870968,1,0.578659668387097,1,0.99847185516129,0.977477379677419,-0.466484124193548,1,0.598040832580645,-0.999651733870968,-0.485897183870968,-0.986769028709677,-0.714881060967742,0.999997824516129,-0.224717442741935,-0.262474742903226,0.999733643870968,-0.562261396451613,0.944844086129032,-0.439715971612903,-0.254377319516129,-0.28305689483871,0.39763416516129,0.274261101290323,-0.821724585483871,-0.247332032064516,0.92321859516129,0.994275778387097,-0.867257485483871,0.999743524193548,0.145904394935484
"Bi-Objective BBOB_2_12_7",0.999927078709677,0.940031272580645,-0.999999756129032,-0.999999618709677,-0.935474770967742,0.959543947419355,-1,0.143699806064516,-0.982015531935484,-0.654806993548387,-0.543883705806452,-1,0.892815179032258,0.456489001935484,-0.900933182903226,0.524164211290323,0.793580225483871,0.51158487516129,-0.889744711290323,1,0.448249529032258,1,0.911576344193548,0.997986279354839,-0.832517262580645,1,0.58628946,-0.99929138516129,0.581601118709677,-0.998318852258064,-0.991599025806452,0.999994137419355,-0.711573564193548,0.671785498387097,0.982523452258064,-0.925832562258065,-0.077209671516129,-0.611433926451613,0.00825703909677419,-0.968426237741935,0.103799894032258,-0.260411319677419,0.370926685806452,0.893683130645161,0.767085064193548,0.832276292580645,-0.815431775806452,0.999856702903226,0.169709597935484
"Bi-Objective BBOB_2_12_8",0.999919022580645,0.943557242258064,-0.99999995483871,-0.999999442258064,-0.975971037096774,0.937947498387097,-1,0.225412749096774,-0.999614464193548,0.647056909354839,-0.487176256129032,-1,0.950294612580645,-0.722594220645161,-0.803398187419355,0.580166947096774,0.129276058806452,0.399139616741935,-0.706115888387097,1,0.160124068741935,1,0.988530010967742,0.926801110645161,-0.745284137419355,1,-0.0488858772903226,-0.998979370322581,-0.418297338709677,-0.992413171290323,-0.668666923548387,0.999999601290323,0.0109334712580645,0.640936658387097,0.999857968709677,-0.801991337419355,0.930980019354839,-0.380752126451613,0.222503093225806,-0.351490361290323,0.827042816451613,0.106648640774194,-0.950373716451613,0.629872852580645,0.962489076451613,0.878191021612903,-0.896999988709677,0.998801148709677,0.149514459806452
"Bi-Objective BBOB_2_12_9",0.999956140322581,0.980654023870968,-1,-0.999999656774194,-0.963517348387097,0.531997448709677,-1,0.462519920322581,-0.997801186129032,-0.0743685036451613,-0.252563819354839,-1,0.972940012258064,-0.650207767419355,-0.70378181516129,0.412697528064516,0.316649211032258,-0.138454400870968,-0.765197454516129,1,0.348393165129032,1,0.994419896451613,0.994735166774193,-0.735958046774194,1,0.451651372903226,-0.99934227,-0.0250214830645161,-0.992102367096774,-0.844787536774194,0.999998536129032,-0.517256990967742,0.0364894861935484,0.999335014516129,-0.381565596451613,0.900519981935484,-0.682998538709677,0.0412437536451613,-0.589246610645161,0.726813650322581,0.0585644272580645,-0.779709598387097,0.345190953870968,0.849862262903226,0.981239039032258,-0.87909231483871,0.999913329677419,0.137420431322581
"Bi-Objective BBOB_2_13_1",0.999939399354839,0.989219228064516,-0.999999941935484,-0.999999809032258,-0.972417622580645,0.905905409032258,-1,-0.142654614677419,-0.991355737419355,0.156918842193548,-0.893368947419355,-1,0.925976423225806,0.0733104921935484,-0.890968772258064,-0.211527188258065,0.202592929741935,0.594610218064516,-0.926651697096774,1,0.303397823064516,1,0.99364637,0.987818481612903,-0.59571475,1,0.423781160322581,-0.998833349677419,0.257233422258065,-0.988444517419355,-0.82397856483871,0.999998022903226,-0.0959091262580645,0.224105630774194,0.999900057741935,-0.89985221483871,0.769531121612903,-0.237417092258065,-0.508232382258065,-0.765476963225806,0.162472382612903,0.142390701064516,-0.226628114225806,-0.469970470645161,0.945532217741936,0.903164687741935,-0.916233760645161,0.997494285483871,0.156672739290323
"Bi-Objective BBOB_2_13_10",0.999967124516129,0.964739730322581,-0.9999999,-0.999999896774194,-0.967195605806452,0.902549314516129,-1,0.343360565806452,-0.989973048387097,-0.382581269354839,-0.723725373225806,-1,0.943344667741935,0.247474895451613,-0.885006511612903,-0.0628201216774193,0.77465385683871,0.624058567096774,-0.923902099677419,1,0.150745012290323,1,0.974670410322581,0.997876731935484,-0.661581982258065,1,0.50798574483871,-0.998001451290323,0.575258890645161,-0.997511227419355,-0.933150366451613,0.999998463225806,-0.645601035806452,0.382975171290323,0.999149878064516,-0.748674879032258,0.574908850967742,-0.289823437096774,-0.162998971967742,-0.885590866129032,0.208784361709677,-0.274058652258065,0.0913102206129032,0.280051109225806,0.905309568709677,0.861699241612903,-0.920228522580645,0.99941466483871,0.162389278419355
"Bi-Objective BBOB_2_13_2",0.999825773870968,0.995831415483871,-0.999999938709677,-0.999999757419355,-0.953713351290323,0.86679897516129,-1,-0.341380411612903,-0.960733116129032,-0.0717492555483871,-0.863770215483871,-1,0.942815483548387,0.0188351552580645,-0.859610032258065,-0.085304557,0.203531695774194,0.570123923870968,-0.902870910967742,1,0.747204519677419,1,0.996346509032258,0.98981131483871,-0.392675026451613,1,0.704045605806452,-0.999042595483871,0.177133304806452,-0.990136806451613,-0.894579521612903,0.999993532580645,-0.446906350967742,-0.00831147283870968,0.999654607419355,-0.885492020967742,0.680012571612903,-0.28751777516129,-0.712280083225806,-0.803908742580645,-0.407425066129032,0.0774222896129032,-0.028620415,-0.460883241612903,0.908873298387097,0.981395455806452,-0.902250633870968,0.997149324193548,0.158872496774194
