"instance","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49"
"Bi-Objective BBOB_2_11_1",-0.769505547741935,0.446619194516129,-0.918319029032258,0.546536117419355,0.730133268709677,-0.183319442774194,-0.999999789032258,0.96587011,-1,-0.913127382903226,1,-0.993779190322581,-0.567648920322581,-0.963776125483871,0.99971511,0.866553162580645,-0.535232164193548,-0.99999582,-0.63766339483871,-0.998390003225806,0.985758628064516,0.279651639354839,0.883153411290323,-0.999999439354839,-0.98414176,-0.813001278387097,-0.918015891935484,0.895527146451613,0.999999300967742,0.136271847741935,-0.799149581935484,0.0400342668709677,0.970216444193548,0.53085341,-0.999996246774194,-1,0.861490510322581,0.999999903225806,-0.938780949032258,0.992898983548387,0.273362000322581,0.896755174516129,-0.887637712903226,0.984352577096774,-0.999990708709677,-0.359323109677419,0.999997389032258,0.526717590645161,0.143113166935484
"Bi-Objective BBOB_2_11_10",-0.954219478387097,0.398592476451613,-0.105985515419355,0.592932850967742,0.968287926774194,-0.543837640967742,-0.99999495516129,0.331821628064516,-0.999999970967742,-0.973073561290323,0.9999999,-0.872090926129032,-0.0655199020322581,-0.990697277096774,0.999529100967742,0.973609184516129,-0.521107489354839,-0.999935562258064,-0.75347255516129,-0.998438336774194,0.99998195516129,0.264298886870968,0.95998646483871,-0.99999587516129,-0.876478502258065,-0.269221583225806,0.578343847419355,0.202237769677419,0.999998988709677,-0.785650332258065,-0.113095513322581,0.254425632580645,0.677987677096774,0.796606757741935,-0.999968569677419,-0.999999633548387,0.999130287419355,0.999999527741935,-0.763570747741935,0.999996707096774,0.798833217741935,0.573542799032258,0.148948025032258,0.949473780322581,-0.999849486129032,-0.718657963225806,0.999991852580645,-0.234899440225806,0.288687705967742
"Bi-Objective BBOB_2_11_2",-0.779990539354839,0.0247510249032258,-0.811992447096774,0.852849646451613,0.674089157419355,0.299329731290323,-1,0.992915546774194,-1,-0.946358647741935,1,-0.94391859,-0.298864156129032,-0.80568981,0.999799319354839,0.803562266129032,-0.134524809032258,-0.999995281612903,-0.395783580322581,-0.999766556451613,0.997521550967742,0.520899134193548,0.376264198064516,-0.999999800645161,-0.988078620967742,-0.454008094193548,-0.988079977741935,0.990790331612903,0.999999912903226,0.449684029677419,-0.986669907741936,0.695616230322581,0.824301968064516,0.245266990129032,-0.999999000645161,-1,0.783228746774194,0.999999896774194,-0.977336817419355,0.976933523870968,0.348178486774194,0.977176162580645,-0.884393362580645,0.991662208064516,-0.999999036129032,-0.369305434193548,0.999997522580645,0.219659231645161,0.183065314387097
"Bi-Objective BBOB_2_11_3",-0.865652069677419,0.82532862483871,-0.723889180967742,0.188389067548387,0.846020901290323,-0.522558314516129,-0.99999779483871,0.689955530967742,-1,-0.965317382258065,0.999999938709677,-0.968774816129032,-0.0623957983225806,-0.993185921290323,0.999569181290323,0.944720554516129,-0.46696394483871,-0.999988390967742,-0.821296333870968,-0.993962107741935,0.999623312903226,-0.177586587645161,0.950411394516129,-0.999993839677419,-0.933408870322581,-0.841758105806452,-0.192083881967742,0.12437790183871,0.999998187419355,-0.662694808387097,-0.139712048903226,-0.292653506322581,0.96978588,0.764045463225806,-0.99997889483871,-0.999999858064516,0.987744963548387,0.99999984516129,-0.972064272258064,0.999948561290323,0.599781209354839,0.587305246451613,-0.699967120645161,0.900423827741936,-0.999866335483871,-0.63002766,0.99999653483871,0.122346850612903,0.150052955032258
"Bi-Objective BBOB_2_11_4",-0.970517713870968,0.344399836129032,0.0858965982258064,0.770896451612903,0.975733481612903,-0.443550484193548,-0.999993555806452,0.28557366516129,-0.999999970967742,-0.971501316774194,0.999999906451613,-0.750730256774194,0.00912859487096774,-0.98933989483871,0.999421802580645,0.942660081935484,-0.638944738064516,-0.999889111290323,-0.732034940645161,-0.998645500967742,0.999966161935484,0.391785261935484,0.944776892580645,-0.999993134516129,-0.818435468064516,-0.135013624806452,0.528845279354839,0.303891348548387,0.999999338387097,-0.779764820645161,-0.177277317580645,0.50406973,0.580621064193548,0.832232930967742,-0.999970037096774,-0.999999592903226,0.999469338709677,0.999999389677419,-0.645165273548387,0.999998559677419,0.787194252903226,0.726785876774194,0.467489165806452,0.969730877419355,-0.999916503548387,-0.714963334193548,0.999990159677419,-0.283836026096774,0.256411283225806
"Bi-Objective BBOB_2_11_5",-0.94382536,0.234643640483871,0.501337762258064,0.0267864274516129,0.995063602580645,-0.32248061516129,-0.999999815483871,0.731492269677419,-1,-0.976904966451613,1,-0.0932976609677419,0.973637517419355,-0.984940432580645,0.99915253,0.993828212903226,-0.123279719709677,-0.999710896129032,0.184185390967742,-0.999466532903226,0.999942053548387,-0.009369047,0.426074643129032,-0.999997669677419,-0.996022283225806,0.287910942903226,-0.721633229354839,0.899004578709677,0.9999999,-0.643795710645161,-0.842976283548387,0.689296001935484,0.75073814516129,0.548164881935484,-0.999979878387097,-0.999999789677419,0.985876801612903,0.999999925806452,-0.891706930967742,0.99984493516129,0.203134400064516,0.975247330645161,-0.638664023870968,0.977095260645161,-0.999958239032258,0.0153275094516129,0.999847771935484,0.41070543516129,0.151174614419355
"Bi-Objective BBOB_2_11_6",-0.747637389677419,0.196636484451613,-0.897962959677419,0.79212694,0.710672544193548,0.0412704540645161,-0.999999951612903,0.98743147516129,-1,-0.923299279354839,1,-0.981557759354839,-0.514912258709677,-0.894144679677419,0.999768824193548,0.812559067096774,-0.334913837419355,-0.999996058064516,-0.545139345483871,-0.999411546774194,0.995386741935484,0.482797273225806,0.717564090967742,-0.999999702580645,-0.987164691935484,-0.629137858387097,-0.973304792258065,0.979504039354839,0.999999864516129,0.305442536645161,-0.947060200645161,0.481954730645161,0.919901809032258,0.438010329677419,-0.999998321935484,-1,0.815995230322581,0.999999903225806,-0.953335084516129,0.98481304,0.301396407741935,0.956307002258065,-0.899989389677419,0.992070823548387,-0.999997813548387,-0.468860297096774,0.999997593225807,0.434270129032258,0.150754013354839
"Bi-Objective BBOB_2_11_7",-0.917773370967742,0.826669877419355,-0.613128242580645,0.197210280193548,0.955297971612903,-0.605310609354839,-0.999995803225807,0.606101412258064,-1,-0.980798210645161,0.999999987096774,-0.921371533548387,0.690691075806452,-0.993420971290323,0.99975972,0.979486730967742,-0.303491626645161,-0.999930886451613,-0.625366647096774,-0.996444052258065,0.99999157483871,0.375260552580645,0.943883930967742,-0.999996502903226,-0.993240840322581,-0.532380664193548,0.145351204806452,0.145012578419355,0.999998740967742,-0.849199651290323,-0.0542175944516129,0.304312896129032,0.790359995483871,0.627891263870968,-0.99994809,-0.999999807741936,0.998073009354839,0.999999870967742,-0.863051063548387,0.999984383870968,0.638925405806452,0.44728804516129,-0.493835458064516,0.934643869354839,-0.999868793870968,-0.703455781612903,0.999991549354839,0.323478527774194,0.147675060483871
"Bi-Objective BBOB_2_11_8",-0.932495974193548,0.732197998387097,-0.301588417129032,0.552560275483871,0.95254175483871,-0.57955629,-0.999993345483871,0.378872394193548,-0.999999996774194,-0.976549559032258,0.999999909677419,-0.844159933548387,0.442982586612903,-0.994643838387097,0.999538555806452,0.946796851935484,-0.450930771290323,-0.999940351935484,-0.769818209032258,-0.994886570322581,0.999990996451613,0.322646122741935,0.954674148387097,-0.999990109032258,-0.925761876451613,-0.54859139,0.458080714193548,0.117341688032258,0.999998940967742,-0.87703676516129,-0.0911706253225806,0.223427125354839,0.711812431612903,0.770931045806452,-0.999951440645161,-0.999999554193548,0.998482057741935,0.999999673548387,-0.863704223870968,0.999996522580645,0.755220768064516,0.565057263870968,-0.0498442062258065,0.930882905483871,-0.999883277096774,-0.702193037741936,0.999990913870968,0.0484777355806452,0.144054166709677
"Bi-Objective BBOB_2_11_9",-0.873256404193548,0.877189464516129,-0.830080563870968,0.333527067096774,0.877844051290323,-0.533502430967742,-0.999995383870968,0.601736098709677,-1,-0.980384485806452,0.999999929032258,-0.950213808064516,0.462899372774194,-0.995430888387097,0.99966276,0.879031082580645,-0.431029160322581,-0.999967283548387,-0.75676750516129,-0.985759639032258,0.999882628064516,0.288302444741936,0.915079557096774,-0.999985575806452,-0.975664642580645,-0.850527473548387,-0.155350822451613,0.115549141806452,0.999998365483871,-0.865478894516129,0.0133962122580645,-0.0441267576129032,0.890096050967742,0.809009780645161,-0.999958611612903,-0.999999547419355,0.995687500645161,0.999999835483871,-0.948527956774194,0.999981642258065,0.593465500645161,0.71164602,-0.504839611290323,0.928996210645161,-0.999935286774194,-0.511172857096774,0.999994962580645,0.322754547096774,0.145012478741935
"Bi-Objective BBOB_2_12_1",-0.463917547419355,0.276700903225806,-0.864101483548387,-0.199241355387097,0.807637230967742,-0.656002341612903,-0.999999600645161,0.891184339354839,-1,-0.876834171612903,1,-0.991283137419355,-0.00262228935483871,-0.991864867096774,0.999446466451613,0.940501717096774,-0.457770926774194,-0.999993555806452,-0.563216392580645,-0.99594657483871,0.987786958709677,0.496854720645161,0.950516764516129,-0.999999440322581,-0.98827852516129,-0.89228602516129,-0.807790434193548,0.911772616774194,0.999998290967742,-0.458454172258065,-0.165055152612903,-0.218091062903226,0.986989383870968,0.412680522580645,-0.999988916129032,-1,0.981322009032258,0.999999938709677,-0.938879267741936,0.978686256129032,0.506342304193548,0.755477609032258,-0.906692680322581,0.947883422580645,-0.999978303225806,0.0595207503870968,0.999996038064516,0.802476986451613,0.146431938225806
"Bi-Objective BBOB_2_12_10",-0.767745291612903,0.696678919677419,-0.776452991612903,0.479910928709677,0.921182121935484,-0.615419596451613,-0.999998900967742,0.822751106451613,-1,-0.875574194516129,1,-0.987877170967742,-0.393602048387097,-0.993276642903226,0.999557111935484,0.915175622903226,-0.747429318709677,-0.999992977741936,-0.784666512903226,-0.992052437741936,0.99731445,0.0388938381612903,0.952435549032258,-0.999997104193548,-0.95769033483871,-0.901180901935484,-0.554188181290323,0.668629242258065,0.999998479032258,-0.367700103548387,0.0725158987419355,-0.249498984483871,0.969670974516129,0.70628859516129,-0.999988272580645,-0.999999929032258,0.989161938064516,0.9999999,-0.904032368387097,0.999345855483871,0.554214023548387,0.755124015806452,-0.797620712580645,0.969783623225806,-0.999957470322581,-0.127594819935484,0.999997200645161,0.578870655806452,0.158437128967742
"Bi-Objective BBOB_2_12_2",0.301786594516129,-0.497889929677419,-0.826447055483871,0.841457620645161,0.930522862580645,-0.853222716129032,-0.999999893548387,0.897344393870968,-1,-0.612998817096774,1,-0.988506929032258,-0.724284545483871,-0.993950869032258,0.999331217741935,0.225965377709677,-0.669891932580645,-0.999991331612903,-0.274549063870968,-0.936067728064516,0.998103146129032,0.798405163225806,0.739629172903226,-0.99999901483871,-0.838588031612903,-0.90127018483871,-0.906150461935484,0.997712613225806,0.999999723870968,-0.542456497419355,0.571314325935484,0.0353506086774194,0.761685999677419,0.91724083516129,-0.999992690645161,-0.999999961290323,0.998432183548387,0.999999903225806,-0.559720120322581,0.978644147419355,0.429629446774194,0.988724801612903,-0.816033866774194,0.993821748387097,-0.999996140967742,0.61281358516129,0.99999486,0.929543079354839,0.147413215354839
"Bi-Objective BBOB_2_12_3",-0.2228319,-0.261711701451613,-0.692960836129032,-0.705010764193548,0.954375571935484,-0.721747734193548,-0.999999116129032,0.787696768064516,-1,-0.745848077741936,0.999999967741935,-0.996618886129032,-0.169189282322581,-0.986108009677419,0.999725510967742,0.980899042258065,-0.698179151612903,-0.999987240967742,-0.26241722516129,-0.99090772516129,0.999437486774194,0.279713048193548,0.973971333870968,-0.999999874193548,-0.960279815483871,-0.745765826451613,-0.296069335677419,0.736119953870968,0.999997546774194,0.0982634004193548,0.738684045483871,-0.68669415,0.749026607096774,0.127290590903226,-0.999962609032258,-0.99999984516129,0.999375519032258,0.999999948387097,-0.733167948387097,0.983626531290323,0.790474663225807,0.665849078064516,-0.705388654516129,0.917123092580645,-0.999864888709677,0.71725834483871,0.999996587741935,0.926636004516129,0.150596157225806
"Bi-Objective BBOB_2_12_4",-0.93104053,0.710727951935484,-0.638271162258065,0.626826457419355,0.957732646129032,-0.455738967096774,-0.999978401935484,0.420677601935484,-1,-0.98507577,0.999999909677419,-0.836268903225806,0.726691660645161,-0.995898452580645,0.999777855483871,0.887140092580645,-0.586217854516129,-0.999855885483871,-0.526383049354839,-0.985165179677419,0.999989877096774,0.759887283870968,0.868788967096774,-0.99998801483871,-0.989165954193548,-0.730103594516129,0.120199244354839,0.206354470451613,0.999998346451613,-0.925649912258064,0.223639261967742,0.456406454193548,0.438211436129032,0.741003139677419,-0.999882002258065,-0.999998756451613,0.999753859677419,0.999999846451613,-0.609710838387097,0.999994272903226,0.760807960322581,0.739057376129032,0.362269563709677,0.98071358516129,-0.999965721612903,-0.352213649032258,0.999992517741935,0.25331933316129,0.164339442322581
"Bi-Objective BBOB_2_12_5",-0.758343562903226,-0.00503482764516129,-0.415787827741935,-0.764095998387097,0.928819591612903,-0.311076258709677,-0.999999896774194,0.900378864193548,-1,-0.983306534193548,0.999999996774194,-0.942432078709677,0.869869407096774,-0.990286538709677,0.99971940516129,0.985869364193548,0.105228186548387,-0.999941152258064,0.525590862903226,-0.987041248709677,0.999962872580645,0.180890081774194,0.746726229354839,-0.99999968,-0.995739849032258,-0.0991871563548387,-0.743076413225806,0.823887463548387,0.999999256451613,0.144804388064516,-0.574889122903226,-0.059749732516129,0.901916062903226,-0.0577556025483871,-0.999980958387097,-0.999999715483871,0.993899191612903,0.999999993548387,-0.94686833516129,0.990373913548387,0.220559273709677,0.939091295806452,-0.651456293870968,0.754239765806452,-0.999808091290323,0.231191554,0.999987811935484,0.795587346774194,0.143668397774194
"Bi-Objective BBOB_2_12_6",-0.891273404516129,0.0687342417096774,-0.0249232333548387,-0.775424259354839,0.987898646774194,-0.344799032258065,-0.999999817419355,0.764343824193548,-1,-0.978655725483871,0.999999980645161,-0.931543460967742,0.75804533,-0.987701736129032,0.999715090645161,0.997117051612903,-0.276431844,-0.999935947096774,0.416572647096774,-0.999183500322581,0.999924297741935,-0.428360830096774,0.670014063225806,-0.999999779354839,-0.992076062903226,-0.173145315387097,-0.57283400516129,0.588941764193548,0.999999522903226,0.0640950152258064,-0.517327072580645,-0.223928190612903,0.844847824516129,0.399339675806452,-0.99998427,-0.999999843225806,0.99002671483871,0.999999983870968,-0.935114788709677,0.999312223870968,0.30036130516129,0.942584788709677,-0.634918591290323,0.903114701290323,-0.999788567096774,0.314679171483871,0.999988851612903,0.499795230548387,0.146231382225806
"Bi-Objective BBOB_2_12_7",0.153673988225806,0.339848524193548,-0.823875820645161,0.783554166451613,0.970063528387097,-0.841819974193548,-0.999999703870968,0.895306779354839,-1,-0.683148604516129,1,-0.988344827096774,-0.54127891,-0.994737478387097,0.99938812516129,0.629813297419355,-0.846919480322581,-0.999994374516129,-0.499933461290323,-0.959390428064516,0.998453341612903,0.632622230967742,0.944738108064516,-0.999998011612903,-0.951131546451613,-0.914628716451613,-0.770757855806452,0.99155558516129,0.999999582580645,-0.508097497741935,0.325334232129032,0.0637229985806452,0.847823450322581,0.89165887,-0.999988454193548,-0.999999980645161,0.99618198516129,0.999999948387097,-0.657666947419355,0.994709968387097,0.524407916129032,0.963333653870968,-0.83584539516129,0.994275962580645,-0.999993316451613,0.18704923,0.999994352903226,0.914563937419355,0.166421059548387
"Bi-Objective BBOB_2_12_8",-0.908444249354839,0.160394532741935,-0.149008201451613,-0.148830440516129,0.98281772483871,-0.479482819354839,-0.999997709354839,0.493336793548387,-0.999999990322581,-0.961133917741935,0.999999935483871,-0.974834526774194,-0.240555646419355,-0.985062638387097,0.99979558,0.998376450645161,-0.671432052258064,-0.999961629032258,-0.463636278064516,-0.999733501612903,0.999897842580645,-0.150094197322581,0.96517487,-0.999999122903226,-0.977456973225806,-0.417027357741936,0.335088067096774,0.271015726645161,0.999998603225806,-0.34311454016129,-0.253081409806452,-0.265735722,0.882156737419355,0.514007312580645,-0.999947772258065,-0.999999770967742,0.979701618387097,0.999999887096774,-0.883061517741936,0.999948849354839,0.905418038709677,0.460891587741936,-0.402184242580645,0.925796243548387,-0.999546281935484,-0.18356191483871,0.999988272258065,0.0730575667419355,0.161049212258065
"Bi-Objective BBOB_2_12_9",-0.807520743870968,0.620609399354839,-0.199368191741935,-0.296568821,0.995362456451613,-0.613746493225806,-0.999999497096774,0.592479470645161,-1,-0.906672661290323,1,-0.958572876451613,0.488046383548387,-0.991949144516129,0.999706913225806,0.992937201612903,-0.789127678064516,-0.999966663548387,-0.0702363402903226,-0.998087573225806,0.999895911612903,-0.308481689419355,0.942292709032258,-0.999999321612903,-0.987183890645161,-0.42863453516129,-0.231752581483871,0.626368974516129,0.999999658064516,-0.269662366322581,0.0130856932903226,-0.0574574379354839,0.812703270322581,0.752685781290323,-0.999971803870968,-0.999999896774194,0.993698325806452,0.999999990322581,-0.884519390645161,0.999855475483871,0.525639446451613,0.925360634193548,-0.705662905806452,0.965275563870968,-0.999889317096774,-0.000751612129032258,0.999989155806452,0.720095768387097,0.16213099416129
"Bi-Objective BBOB_2_13_1",-0.581665473225806,0.110413378225806,-0.609837515806452,-0.314991163225806,0.988600484516129,-0.621038202258064,-0.999999590645161,0.741901306774194,-1,-0.830731637096774,0.999999996774194,-0.988230691612903,0.535235837096774,-0.994147734516129,0.999812501935484,0.916591201612903,-0.902712761290323,-0.999971431612903,-0.022907475,-0.975309921290323,0.999766493548387,0.255961043677419,0.925082347419355,-0.999999702903226,-0.954278202903226,-0.832609293870968,-0.366536810322581,0.837374499677419,0.999999420967742,0.100242826870968,0.697476757419355,-0.368809758387097,0.600863281290323,0.545914698064516,-0.999976686774194,-0.999999781290323,0.999413178387097,1,-0.744862147419355,0.998241940967742,0.665674203225806,0.957229803225806,-0.485113541290323,0.963798779354839,-0.999965763548387,0.889056757741935,0.999995347419355,0.950582698064516,0.150326436516129
"Bi-Objective BBOB_2_13_10",0.105508707096774,0.524047486129032,-0.530493431935484,0.440746416451613,0.989707596774194,-0.776506063548387,-0.999999741290323,0.83294138483871,-1,-0.404208387096774,1,-0.992759263870968,-0.231031826774194,-0.991683443225806,0.999638871935484,0.834590500967742,-0.966640978064516,-0.999990600967742,-0.390663139677419,-0.960588720967742,0.999627066129032,-0.0526876397419355,0.980322959032258,-0.99999966,-0.88243289483871,-0.865762291290323,-0.240109424612903,0.905487457096774,0.999999641935484,0.281493681258065,0.875118011935484,-0.178601233935484,0.474378167096774,0.712508768064516,-0.999974880322581,-0.999999906451613,0.999755277096774,1,-0.573081631290323,0.998845273548387,0.55712716516129,0.943578807419355,-0.795637260645161,0.986857571935484,-0.99996512,0.565594431935484,0.999996932903226,0.972302401290323,0.16277314783871
